"PK","MATRICULA","FECHA_RADICA_TEXTO","FECHA_APERTURA_TEXTO","YEAR_RADICA","ORIP","DIVIPOLA","DEPARTAMENTO","MUNICIPIO","TIPO_PREDIO_ZONA","CATEGORIA_RURALIDAD","NUM_ANOTACION","ESTADO_FOLIO","FOLIOS_DERIVADOS","Dinámica_Inmobiliaria","COD_NATUJUR","NOMBRE_NATUJUR","NUMERO_CATASTRAL","NUMERO_CATASTRAL_ANTIGUO","DOCUMENTO_JUSTIFICATIVO","COUNT_A","COUNT_DE","PREDIOS_NUEVOS","TIENE_VALOR","TIENE_MAS_DE_UN_VALOR","VALOR"
"52838-254-050489-00003-00124-2021","254-50489","2021-07-08 00:00:00","2016-11-02 00:00:00","2021","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"1","124","CESIÓN OBLIGATORIA DE ZONAS CON DESTINO A USO PÚBLICO",,,"01-ESCRITURA 210 DE 30-03-2021; NOTARIA SEGUNDA DE TUQUERRES","1","2","0","0","0",
"52838-254-050489-00004-00311-2021","254-50489","2021-07-08 00:00:00","2016-11-02 00:00:00","2021","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","4",,,"0","311","CONDICIÓN RESOLUTORIA EXPRESA",,,"01-ESCRITURA 210 DE 30-03-2021; NOTARIA SEGUNDA DE TUQUERRES","2","1","0","0","0",
"52838-254-050489-00005-00901-2021","254-50489","2021-07-08 00:00:00","2016-11-02 00:00:00","2021","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","5",,,"0","901","ACLARACIÓN",,,"01-ESCRITURA 497 DE 06-07-2021; NOTARIA SEGUNDA DE TUQUERRES","0","2","0","0","0",
"52838-254-050493-00001-00110-2016","254-50493","2016-10-13 00:00:00","2016-11-08 00:00:00","2016","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"1","110","ADJUDICACIÓN LIQUIDACIÓN DE LA COMUNIDAD",,,"01-ESCRITURA 1529 DE 11-10-2016;","1","2","1","0","0",
"52838-254-050493-00002-00904-2016","254-50493","2016-10-13 00:00:00","2016-11-08 00:00:00","2016","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"0","904","ACTUALIZACIÓN DE NOMENCLATURA",,,"01-ESCRITURA 1529 DE 11-10-2016;","0","3","0","0","0",
"52838-254-050493-00003-00219-2017","254-50493","2017-08-15 00:00:00","2016-11-08 00:00:00","2017","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"1","219","HIPOTECA ABIERTA SIN LIMITE DE CUANTIA",,,"01-ESCRITURA 3986 DE 09-08-2017;","1","1","0","0","0",
"52838-254-050493-00004-00843-2021","254-50493","2021-04-07 00:00:00","2016-11-08 00:00:00","2021","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","4",,,"0","843","CANCELACIÓN POR VOLUNTAD DE LAS PARTES",,,"01-ESCRITURA 1692 DE 26-03-2021;","1","1","0","0","0",
"52838-254-050493-00005-00425-2021","254-50493","2021-10-07 00:00:00","2016-11-08 00:00:00","2021","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","5",,,"0","425","EMBARGO DE LA SUCESIÓN",,,"04-OFICIO 0449 DE 06-10-2021; JUZGADO 001 PROMISCUO DE FAMILIA DE CIRCUITO DE TUQUERRES DE TUQUERRES","1","1","0","0","0",
"52838-254-050494-00001-00110-2016","254-50494","2016-10-13 00:00:00","2016-11-08 00:00:00","2016","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"1","110","ADJUDICACIÓN LIQUIDACIÓN DE LA COMUNIDAD",,,"01-ESCRITURA 1529 DE 11-10-2016;","2","1","1","0","0",
"52838-254-050494-00002-00904-2016","254-50494","2016-10-13 00:00:00","2016-11-08 00:00:00","2016","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"0","904","ACTUALIZACIÓN DE NOMENCLATURA",,,"01-ESCRITURA 1529 DE 11-10-2016;","0","3","0","0","0",
"52838-254-050497-00001-00125-2016","254-50497","2016-10-19 00:00:00","2016-11-11 00:00:00","2016","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"1","125","COMPRAVENTA",,,"01-ESCRITURA 1130 DE 22-06-2016;","1","1","1","0","0",
"52838-254-050525-00003-00843-2017","254-50525","2017-11-08 00:00:00","2016-12-06 00:00:00","2017","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"0","843","CANCELACIÓN POR VOLUNTAD DE LAS PARTES",,,"01-ESCRITURA 4528 DE 04-09-2017;","0","1","0","0","0",
"52838-254-050525-00004-00109-2017","254-50525","2017-11-08 00:00:00","2016-12-06 00:00:00","2017","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","4",,,"1","109","ADJUDICACIÓN EN SUCESION",,,"01-ESCRITURA 4528 DE 04-09-2017;","6","1","0","0","0",
"52838-254-050525-00005-00901-2017","254-50525","2017-11-08 00:00:00","2016-12-06 00:00:00","2017","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","5",,,"0","901","ACLARACIÓN",,,"01-ESCRITURA 5741 DE 01-11-2017;","0","6","0","0","0",
"52838-254-050525-00006-00125-2017","254-50525","2017-12-19 00:00:00","2016-12-06 00:00:00","2017","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","6",,,"1","125","COMPRAVENTA",,,"01-ESCRITURA 1069 DE 15-12-2017;","1","6","0","0","0",
"52838-254-050525-00007-00125-2023","254-50525","2023-03-10 00:00:00","2016-12-06 00:00:00","2023","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","7",,,"1","125","COMPRAVENTA",,,"01-ESCRITURA 173 DE 10-03-2023; NOTARIA PRIMERA DE TUQUERRES","2","2","0","1","0","12,000,000"
"52838-254-050525-00008-00219-2023","254-50525","2023-11-23 00:00:00","2016-12-06 00:00:00","2023","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","8",,,"1","219","HIPOTECA ABIERTA SIN LIMITE DE CUANTIA",,,"01-ESCRITURA 1065 DE 17-11-2023; NOTARIA SEGUNDA DE TUQUERRES","1","1","0","0","0",
"52838-254-050532-00005-00126-2023","254-50532","2023-03-22 00:00:00","2016-12-15 00:00:00","2023","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","5",,,"1","126","COMPRAVENTA PARCIAL",,,"01-ESCRITURA 204 DE 21-03-2023; NOTARIA PRIMERA DE TUQUERRES","2","2","0","1","0","5,000,000"
"52838-254-050532-00006-00913-2023","254-50532","2023-03-22 00:00:00","2016-12-15 00:00:00","2023","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","6",,,"1","913","ENGLOBE - DECLARACIÓN PARTE RESTANTE",,,"01-ESCRITURA 204 DE 21-03-2023; NOTARIA PRIMERA DE TUQUERRES","0","2","0","0","0",
"52838-254-050535-00001-00175-2016","254-50535","2016-12-15 00:00:00","2016-12-16 00:00:00","2016","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"1","175","CESIÓN DE BALDÍO URBANO DE LA NACIÓN AL MUNICIPIO. INSTRUCCIÓN ADMINISTRATIVA NO. 18 DE 2009 (ART. 123 DE LA LEY 388 DE 1997)",,,"05-RESOLUCION ADMINISTRATIVA 132","1","0","1","0","0",
"52838-254-050535-00002-00917-2016","254-50535","2016-12-15 00:00:00","2016-12-16 00:00:00","2016","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"0","917","DETERMINACIÓN ÁREA Y LINDEROS PREDIO DEL MUNICIPIO",,,"05-RESOLUCION ADMINISTRATIVA 132","1","0","0","0","0",
"52838-254-050536-00001-00343-2016","254-50536","2016-08-19 00:00:00","2016-12-19 00:00:00","2016","254","52838","NARIÑO","TÚQUERRES","RURAL","Intermedio","1",,,"0","343","SERVIDUMBRE DE TRANSITO ACTIVA",,,"01-ESCRITURA 981 DE 10-05-2016;","0","2","1","0","0",
"52838-254-050536-00002-00125-2016","254-50536","2016-12-09 00:00:00","2016-12-19 00:00:00","2016","254","52838","NARIÑO","TÚQUERRES","RURAL","Intermedio","2",,,"1","125","COMPRAVENTA",,,"01-ESCRITURA 1037 DE 25-05-2016;","1","1","0","0","0",
"52838-254-050536-00003-00109-2021","254-50536","2021-06-23 00:00:00","2016-12-19 00:00:00","2021","254","52838","NARIÑO","TÚQUERRES","RURAL","Intermedio","3",,,"1","109","ADJUDICACIÓN EN SUCESION",,,"01-ESCRITURA 408 DE 18-06-2021;","2","2","0","1","0","5,000,000"
"52838-254-050536-00004-00125-2022","254-50536","2022-06-01 00:00:00","2016-12-19 00:00:00","2022","254","52838","NARIÑO","TÚQUERRES","RURAL","Intermedio","4",,,"1","125","COMPRAVENTA",,,"01-ESCRITURA 376 DE 06-05-2022; NOTARIA PRIMERA DE TUQUERRES","2","1","0","1","0","6,000,000"
"52838-254-050536-00005-00307-2022","254-50536","2022-10-28 00:00:00","2016-12-19 00:00:00","2022","254","52838","NARIÑO","TÚQUERRES","RURAL","Intermedio","5",,,"1","307","COMPRAVENTA DERECHOS DE CUOTA",,,"01-ESCRITURA 1126 DE 24-10-2022; NOTARIA PRIMERA DE TUQUERRES","1","1","0","1","0","4,000,000"
"52838-254-050536-00006-00307-2022","254-50536","2022-11-01 00:00:00","2016-12-19 00:00:00","2022","254","52838","NARIÑO","TÚQUERRES","RURAL","Intermedio","6",,,"1","307","COMPRAVENTA DERECHOS DE CUOTA",,,"01-ESCRITURA 1125 DE 24-10-2022; NOTARIA PRIMERA DE TUQUERRES","1","1","0","0","0",
"52838-254-050536-00007-00307-2023","254-50536","2023-10-19 00:00:00","2016-12-19 00:00:00","2023","254","52838","NARIÑO","TÚQUERRES","RURAL","Intermedio","7",,,"1","307","COMPRAVENTA DERECHOS DE CUOTA",,,"01-ESCRITURA 715 DE 13-09-2023; NOTARIA PRIMERA DE TUQUERRES","1","1","0","1","0","4,000,000"
"52838-254-050540-00001-00125-2016","254-50540","2016-12-21 00:00:00","2016-12-27 00:00:00","2016","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"1","125","COMPRAVENTA",,,"01-ESCRITURA 1501 DE 03-10-2016;","2","1","1","0","0",
"52838-254-050540-00002-00125-2021","254-50540","2021-07-27 00:00:00","2016-12-27 00:00:00","2021","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"1","125","COMPRAVENTA",,,"01-ESCRITURA 578 DE 21-07-2021; NOTARIA SEGUNDA DE TUQUERRES","2","2","0","1","0","2,000,000"
"52838-254-050545-00001-00918-2016","254-50545","2016-12-26 00:00:00","2017-01-10 00:00:00","2016","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"0","918","DIVISIÓN MATERIAL",,,"01-ESCRITURA 1026 DE 22-12-2016;","0","1","1","0","0",
"52838-254-050546-00001-00918-2016","254-50546","2016-12-26 00:00:00","2017-01-10 00:00:00","2016","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"0","918","DIVISIÓN MATERIAL",,,"01-ESCRITURA 1026 DE 22-12-2016;","0","1","1","0","0",
"52838-254-050546-00002-00919-2017","254-50546","2017-01-20 00:00:00","2017-01-10 00:00:00","2017","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"1","919","ENGLOBE",,,"01-ESCRITURA 009 DE 20-01-2017;","0","1","0","0","0",
"52838-254-050558-00001-00125-2016","254-50558","2016-12-28 00:00:00","2017-01-18 00:00:00","2016","254","52838","NARIÑO","TÚQUERRES","RURAL","Intermedio","1",,,"1","125","COMPRAVENTA",,,"01-ESCRITURA 1667 DE 18-11-2016;","1","1","1","0","0",
"52838-254-050558-00002-00343-2016","254-50558","2016-12-28 00:00:00","2017-01-18 00:00:00","2016","254","52838","NARIÑO","TÚQUERRES","RURAL","Intermedio","2",,,"0","343","SERVIDUMBRE DE TRANSITO ACTIVA",,,"01-ESCRITURA 1667 DE 18-11-2016;","1","1","0","0","0",
"52838-254-050558-00003-00901-2016","254-50558","2016-12-28 00:00:00","2017-01-18 00:00:00","2016","254","52838","NARIÑO","TÚQUERRES","RURAL","Intermedio","3",,,"0","901","ACLARACIÓN",,,"01-ESCRITURA 1787 DE 27-12-2016;","0","2","0","0","0",
"52838-254-050560-00001-00919-2017","254-50560","2017-01-20 00:00:00","2017-01-24 00:00:00","2017","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"1","919","ENGLOBE",,,"01-ESCRITURA 009 DE 20-01-2017;","0","1","1","0","0",
"52838-254-050569-00001-00125-2017","254-50569","2017-02-09 00:00:00","2017-02-09 00:00:00","2017","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"1","125","COMPRAVENTA",,,"01-ESCRITURA 056 DE 08-02-2017;","1","1","1","0","0",
"52838-254-050572-00001-00125-2017","254-50572","2017-02-10 00:00:00","2017-02-13 00:00:00","2017","254","52838","NARIÑO","TÚQUERRES","RURAL","Intermedio","1",,,"1","125","COMPRAVENTA",,,"01-ESCRITURA 4446 DE 28-12-2016;","3","1","1","0","0",
"52838-254-050572-00002-00307-2017","254-50572","2017-09-21 00:00:00","2017-02-13 00:00:00","2017","254","52838","NARIÑO","TÚQUERRES","RURAL","Intermedio","2",,,"1","307","COMPRAVENTA DERECHOS DE CUOTA",,,"01-ESCRITURA 825 DE 21-09-2017;","1","1","0","0","0",
"52838-254-050572-00003-00307-2021","254-50572","2021-11-12 00:00:00","2017-02-13 00:00:00","2021","254","52838","NARIÑO","TÚQUERRES","RURAL","Intermedio","3",,,"1","307","COMPRAVENTA DERECHOS DE CUOTA",,,"01-ESCRITURA 1104 DE 09-11-2021; NOTARIA SEGUNDA DE TUQUERRES","1","1","0","1","0","7,030,000"
"52838-254-050587-00003-00843-2017","254-50587","2017-04-24 00:00:00","2017-02-24 00:00:00","2017","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"0","843","CANCELACIÓN POR VOLUNTAD DE LAS PARTES",,,"01-ESCRITURA 326 DE 19-04-2017;","0","7","0","0","0",
"52838-254-050587-00004-00607-2017","254-50587","2017-04-24 00:00:00","2017-02-24 00:00:00","2017","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","4",,,"1","607","COMPRAVENTA DERECHOS Y ACCIONES",,,"01-ESCRITURA 326 DE 19-04-2017;","1","6","0","0","0",
"52838-254-050587-00005-00109-2017","254-50587","2017-06-20 00:00:00","2017-02-24 00:00:00","2017","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","5",,,"1","109","ADJUDICACIÓN EN SUCESION",,,"01-ESCRITURA 510 DE 14-06-2017;","1","2","0","0","0",
"52838-254-050592-00006-00601-2019","254-50592","2019-08-08 00:00:00","2017-03-03 00:00:00","2019","254","52838","NARIÑO","TÚQUERRES","RURAL","Intermedio","6",,,"0","601","ADJUDICACIÓN SUCESIÓN DERECHOS Y ACCIONES",,,"01-ESCRITURA 1038 DE 06-12-2018;","4","2","0","0","0",
"52838-254-050595-00001-00317-2017","254-50595","2017-03-02 00:00:00","2017-03-07 00:00:00","2017","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"1","317","CONSTITUCIÓN REGLAMENTO DE PROPIEDAD HORIZONTAL",,,"01-ESCRITURA 143 DE 02-03-2017;","0","1","1","0","0",
"52838-254-050595-00002-00911-2021","254-50595","2021-09-23 00:00:00","2017-03-07 00:00:00","2021","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"0","911","DECLARACIÓN DE CONSTRUCCIÓN EN SUELO PROPIO",,,"01-ESCRITURA 787 DE 21-09-2021; NOTARIA PRIMERA DE TUQUERRES","0","1","0","1","0","15,000,000"
"52838-254-050595-00003-00125-2021","254-50595","2021-09-23 00:00:00","2017-03-07 00:00:00","2021","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"1","125","COMPRAVENTA",,,"01-ESCRITURA 787 DE 21-09-2021; NOTARIA PRIMERA DE TUQUERRES","2","1","0","1","0","25,000,000"
"52838-254-050595-00004-00904-2023","254-50595","2023-02-20 00:00:00","2017-03-07 00:00:00","2023","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","4",,,"0","904","ACTUALIZACIÓN DE NOMENCLATURA",,,"01-ESCRITURA 6805 DE 10-10-2022; NOTARIA CUARTA DE PASTO","0","4","0","0","0",
"52838-254-050595-00005-00125-2023","254-50595","2023-02-20 00:00:00","2017-03-07 00:00:00","2023","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","5",,,"1","125","COMPRAVENTA",,,"01-ESCRITURA 6805 DE 10-10-2022; NOTARIA CUARTA DE PASTO","2","4","0","1","0","314,000,000"
"52838-254-050596-00001-00317-2017","254-50596","2017-03-02 00:00:00","2017-03-07 00:00:00","2017","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"1","317","CONSTITUCIÓN REGLAMENTO DE PROPIEDAD HORIZONTAL",,,"01-ESCRITURA 143 DE 02-03-2017;","0","1","1","0","0",
"52838-254-050596-00002-00125-2018","254-50596","2018-09-05 00:00:00","2017-03-07 00:00:00","2018","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"1","125","COMPRAVENTA",,,"01-ESCRITURA 808 DE 17-08-2018;","2","1","0","0","0",
"52838-254-050596-00003-00151-2020","254-50596","2020-06-05 00:00:00","2017-03-07 00:00:00","2020","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"0","151","RESCILIACIÓN",,,"01-ESCRITURA 147 DE 14-03-2020;","1","2","0","0","0",
"52838-254-050596-00004-00125-2020","254-50596","2020-06-05 00:00:00","2017-03-07 00:00:00","2020","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","4",,,"1","125","COMPRAVENTA",,,"01-ESCRITURA 147 DE 14-03-2020;","1","1","0","0","0",
"52838-254-050596-00005-00911-2021","254-50596","2021-05-21 00:00:00","2017-03-07 00:00:00","2021","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","5",,,"0","911","DECLARACIÓN DE CONSTRUCCIÓN EN SUELO PROPIO",,,"01-ESCRITURA 347 DE 20-05-2021;","0","1","0","0","0",
"52838-254-050596-00006-00960-2021","254-50596","2021-05-21 00:00:00","2017-03-07 00:00:00","2021","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","6",,,"0","960","CERTIFICACIÓN TÉCNICA DE OCUPACIÓN",,,"01-ESCRITURA 347 DE 20-05-2021;","0","1","0","0","0",
"52838-254-050597-00001-00317-2017","254-50597","2017-03-02 00:00:00","2017-03-07 00:00:00","2017","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"1","317","CONSTITUCIÓN REGLAMENTO DE PROPIEDAD HORIZONTAL",,,"01-ESCRITURA 143 DE 02-03-2017;","0","1","1","0","0",
"52838-254-050597-00002-00911-2021","254-50597","2021-03-31 00:00:00","2017-03-07 00:00:00","2021","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"0","911","DECLARACIÓN DE CONSTRUCCIÓN EN SUELO PROPIO",,,"01-ESCRITURA 208 DE 23-03-2021;","0","1","0","0","0",
"52838-254-050597-00003-00960-2021","254-50597","2021-03-31 00:00:00","2017-03-07 00:00:00","2021","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"0","960","CERTIFICACIÓN TÉCNICA DE OCUPACIÓN",,,"01-ESCRITURA 208 DE 23-03-2021;","1","0","0","0","0",
"52838-254-050597-00004-00125-2021","254-50597","2021-03-31 00:00:00","2017-03-07 00:00:00","2021","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","4",,,"1","125","COMPRAVENTA",,,"01-ESCRITURA 208 DE 23-03-2021;","1","1","0","0","0",
"52838-254-050598-00001-00317-2017","254-50598","2017-03-02 00:00:00","2017-03-07 00:00:00","2017","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"1","317","CONSTITUCIÓN REGLAMENTO DE PROPIEDAD HORIZONTAL",,,"01-ESCRITURA 143 DE 02-03-2017;","0","1","1","0","0",
"52838-254-050598-00002-00911-2018","254-50598","2018-06-05 00:00:00","2017-03-07 00:00:00","2018","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"0","911","DECLARACIÓN DE CONSTRUCCIÓN EN SUELO PROPIO",,,"01-ESCRITURA 287 DE 20-04-2018;","0","1","0","0","0",
"52838-254-050598-00003-00125-2018","254-50598","2018-06-05 00:00:00","2017-03-07 00:00:00","2018","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"1","125","COMPRAVENTA",,,"01-ESCRITURA 287 DE 20-04-2018;","1","1","0","0","0",
"52838-254-050599-00001-00317-2017","254-50599","2017-03-02 00:00:00","2017-03-07 00:00:00","2017","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"1","317","CONSTITUCIÓN REGLAMENTO DE PROPIEDAD HORIZONTAL",,,"01-ESCRITURA 143 DE 02-03-2017;","0","1","1","0","0",
"52838-254-050599-00002-00125-2017","254-50599","2017-10-20 00:00:00","2017-03-07 00:00:00","2017","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"1","125","COMPRAVENTA",,,"01-ESCRITURA 913 DE 20-10-2017;","1","1","0","0","0",
"52838-254-050599-00003-00911-2020","254-50599","2020-11-05 00:00:00","2017-03-07 00:00:00","2020","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"0","911","DECLARACIÓN DE CONSTRUCCIÓN EN SUELO PROPIO",,,"01-ESCRITURA 448 DE 19-10-2020;","0","1","0","0","0",
"52838-254-050599-00004-00960-2020","254-50599","2020-11-05 00:00:00","2017-03-07 00:00:00","2020","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","4",,,"0","960","CERTIFICACIÓN TÉCNICA DE OCUPACIÓN",,,"01-ESCRITURA 448 DE 19-10-2020;","0","1","0","0","0",
"52838-254-050599-00005-00125-2022","254-50599","2022-03-04 00:00:00","2017-03-07 00:00:00","2022","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","5",,,"1","125","COMPRAVENTA",,,"01-ESCRITURA 058 DE 14-02-2022; NOTARIA SEGUNDA DE TUQUERRES","1","1","0","1","0","20,000,000"
"52838-254-050600-00001-00317-2017","254-50600","2017-03-02 00:00:00","2017-03-07 00:00:00","2017","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"1","317","CONSTITUCIÓN REGLAMENTO DE PROPIEDAD HORIZONTAL",,,"01-ESCRITURA 143 DE 02-03-2017;","0","1","1","0","0",
"52838-254-050600-00002-00308-2017","254-50600","2017-12-21 00:00:00","2017-03-07 00:00:00","2017","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"1","308","COMPRAVENTA NUDA PROPIEDAD",,,"01-ESCRITURA 1124 DE 20-12-2017;","3","1","0","0","0",
"52838-254-050600-00003-00314-2017","254-50600","2017-12-21 00:00:00","2017-03-07 00:00:00","2017","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"0","314","CONSTITUCIÓN DE USUFRUCTO",,,"01-ESCRITURA 1124 DE 20-12-2017;","1","3","0","0","0",
"52838-254-050600-00004-00912-2022","254-50600","2022-02-23 00:00:00","2017-03-07 00:00:00","2022","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","4",,,"0","912","DECLARACIÓN DE MEJORA EN SUELO PROPIO",,,"01-ESCRITURA 1311 DE 28-12-2021; NOTARIA PRIMERA DE TUQUERRES","0","3","0","0","0",
"52838-254-050601-00001-00317-2017","254-50601","2017-03-02 00:00:00","2017-03-07 00:00:00","2017","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"1","317","CONSTITUCIÓN REGLAMENTO DE PROPIEDAD HORIZONTAL",,,"01-ESCRITURA 143 DE 02-03-2017;","0","1","1","0","0",
"52838-254-050601-00002-00125-2017","254-50601","2017-10-03 00:00:00","2017-03-07 00:00:00","2017","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"1","125","COMPRAVENTA",,,"01-ESCRITURA 862 DE 03-10-2017;","2","1","0","0","0",
"52838-254-050601-00003-00904-2017","254-50601","2017-11-22 00:00:00","2017-03-07 00:00:00","2017","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"0","904","ACTUALIZACIÓN DE NOMENCLATURA",,,"01-ESCRITURA 988 DE 21-11-2017;","0","1","0","0","0",
"52838-254-050601-00004-00219-2017","254-50601","2017-11-22 00:00:00","2017-03-07 00:00:00","2017","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","4",,,"1","219","HIPOTECA ABIERTA SIN LIMITE DE CUANTIA",,,"01-ESCRITURA 988 DE 21-11-2017;","1","2","0","0","0",
"52838-254-050601-00005-00911-2022","254-50601","2022-01-03 00:00:00","2017-03-07 00:00:00","2022","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","5",,,"0","911","DECLARACIÓN DE CONSTRUCCIÓN EN SUELO PROPIO",,,"01-ESCRITURA 02-12-2021 DE 02-12-2021; NOTARIA PRIMERA DE TUQUERRES","0","2","0","1","0","20,000,000"
"52838-254-050602-00001-00317-2017","254-50602","2017-03-02 00:00:00","2017-03-07 00:00:00","2017","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"1","317","CONSTITUCIÓN REGLAMENTO DE PROPIEDAD HORIZONTAL",,,"01-ESCRITURA 143 DE 02-03-2017;","0","1","1","0","0",
"52838-254-050602-00002-00125-2017","254-50602","2017-04-27 00:00:00","2017-03-07 00:00:00","2017","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"1","125","COMPRAVENTA",,,"01-ESCRITURA 325 DE 19-04-2017;","1","1","0","0","0",
"52838-254-050602-00003-00904-2017","254-50602","2017-08-15 00:00:00","2017-03-07 00:00:00","2017","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"0","904","ACTUALIZACIÓN DE NOMENCLATURA",,,"01-ESCRITURA 698 DE 14-08-2017;","0","1","0","0","0",
